date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2019/12/6,122819,57808,126568,104170,0,83933,54562,124547,116819,0,37569,112274,8118,83327,64265,107241,80903,43790,60060,94200,98209,92926,90397,89275,84818,0,85073,0,78246,84920,65904,79778,40505,39222,71378,74031,69863,71123,69964,60740,60309,62162,60983,62434,61079,61354,78099,65381,62475,57374
2019/12/11,123745,51525,127418,102537,0,81926,53594,125019,115386,0,36868,112551,9290,78415,66216,106666,79715,42762,57466,95074,98489,93096,91396,89546,86169,0,85670,0,79555,84203,63811,78077,42781,39303,72977,75332,71552,70026,69588,60552,62842,60294,64128,62619,60009,60982,77289,64802,63684,57589
2019/12/16,128206,57471,132195,106829,0,84091,59189,131143,120444,0,42758,117872,18859,78111,75710,113554,83776,47579,60901,99666,105519,99224,98045,96229,91856,0,89910,0,86432,89034,70503,84959,46351,44537,79481,81359,75410,77569,75464,64702,67474,66572,71973,69906,65839,65804,82585,69743,66663,63509
2019/12/21,124215,48701,129873,99838,0,79386,54496,128569,116601,0,39417,115518,15007,70279,74662,107947,80649,44488,54475,96370,101164,96711,95437,91720,87752,0,89130,0,81825,86395,64574,80889,44072,39564,74024,77009,72745,72053,71899,60755,63385,62530,68757,65755,64022,65246,79802,66468,64382,59058
2019/12/26,125478,48110,128681,99054,0,75523,54532,128826,116525,0,40369,116734,18109,65254,75639,108315,79735,44820,51644,96286,98755,96631,94143,93121,88645,0,87161,0,83034,86326,61486,80987,43683,40325,74555,77358,72162,73649,72357,60246,63527,62886,68566,63574,62536,63570,79688,65106,63919,59105
2020/1/1,124018,43958,128959,92926,0,72055,52107,125863,115433,0,38961,113464,18127,60512,77043,107239,78372,43566,49079,95029,99008,96603,92618,91586,88416,0,86455,0,81878,85493,59391,79393,42736,37653,72669,74557,71871,70526,71438,58314,62804,60934,66904,62830,62470,61969,78831,64918,63945,58682
2020/1/6,123821,44104,129074,93284,0,71299,54000,127819,118254,0,40682,116992,21168,58092,81083,108333,79867,45077,49419,95834,99077,99125,94923,92872,88453,0,87102,0,82775,84853,60867,80191,45428,40655,74665,77272,72255,72153,73888,58129,64891,63852,67673,65495,62549,63746,79106,65333,66185,58745
2020/1/11,124489,42870,128017,88289,0,67794,52550,126428,114983,0,41445,115117,24491,53264,83167,107224,76606,46107,47188,93673,98015,96718,93901,92654,87401,0,86172,0,82449,84645,57820,80048,43034,39187,72570,74798,71130,72009,71497,55910,63372,60600,67852,63045,61880,62653,79175,65630,62988,58592
2020/1/16,119003,37626,124080,81820,0,61066,47022,123337,111231,0,37414,110957,23970,47216,79913,102903,71642,41830,41244,88892,94457,92767,89717,88466,83892,0,82472,0,79509,81260,52328,76204,38859,34554,69546,71662,67845,68226,67788,50460,58179,57570,63320,59470,58673,58187,73762,60452,60312,54281
2020/1/21,123446,43009,130171,85399,0,63993,52028,127791,115678,0,42750,116037,32752,49349,86788,107673,76305,48635,45270,92931,98681,98567,95189,94679,89434,0,87564,0,83682,85951,56350,81101,43577,39527,75017,75388,72123,71645,71888,52228,62666,60849,67558,63833,62611,64289,79140,64038,65268,57863
2020/1/26,124999,43254,129643,84682,0,63860,52541,129685,117217,0,45758,117028,37340,51641,91690,111250,76384,53266,46998,96128,101471,98915,97405,95054,92261,0,88300,0,86619,87978,57166,82146,45059,42067,75951,78400,73819,74411,73101,52258,65647,63091,71916,66343,63124,64132,81264,66209,65517,60898
2020/2/1,117227,36061,123028,73551,0,55699,46672,123691,109828,0,40553,110311,34224,41055,85354,103141,67919,47135,38773,87652,93562,92885,88732,88678,83439,0,81231,0,78410,79147,48939,74754,37536,33188,69232,70344,66634,66371,66892,42292,57936,55400,62111,57971,55914,57594,73635,58062,59168,51869
2020/2/6,114929,32842,118707,68243,0,50710,41918,118792,104794,0,39891,106304,34387,37827,82128,98531,62249,45568,35031,84025,90326,88686,85274,84835,80058,0,77789,0,75594,76134,44777,69997,34332,29766,65382,67225,62325,62305,62456,37747,52994,51124,58115,54597,53485,53419,70738,54568,54112,49193
2020/2/11,127484,44968,131661,76859,0,61666,53844,130565,118330,0,52320,116778,51517,48781,96779,109741,75431,58917,45977,94087,102765,100656,96297,97148,93472,0,90884,0,86690,87890,56252,82380,45819,41236,76385,78076,75583,75434,74243,48258,65704,63647,71119,68432,64169,64827,81597,65534,67831,60662
2020/2/16,123095,41750,129262,72566,0,55629,50921,127950,113782,0,52422,114778,52773,45158,95035,107356,70637,59149,44118,91433,99385,98263,94823,94831,89384,0,87775,0,83983,85528,51059,80279,42062,38733,74129,75788,71079,71990,71448,43050,62730,58444,69080,63738,62225,62614,78558,63073,63153,58240
2020/2/21,124426,41659,129194,70896,0,55521,51454,129626,114942,0,57861,115648,56671,47108,97574,110149,71067,62803,45573,93548,100842,100677,95624,96177,91757,0,87129,0,85988,84788,52999,80138,43219,39005,74601,77245,72168,73805,71886,45081,62781,59621,68095,65780,63892,64989,79201,63446,64510,57949
2020/2/26,119358,38250,125385,64384,0,51709,46645,124966,109252,0,55913,111131,55714,42724,92759,106046,64849,64154,41256,86674,95569,94264,91576,90314,86371,0,84732,0,82246,82694,47615,76447,39904,36703,70162,72804,69423,68315,67947,37293,60140,54245,64960,61238,57636,59414,75512,58168,59967,54378
2020/3/1,125172,43546,129662,67697,0,55343,52313,130107,114946,0,63875,115634,66314,47517,99905,109968,68697,72785,46929,94105,100880,100778,95579,95342,92485,0,88334,0,86222,85143,50925,81417,46604,40964,75191,78885,73135,75731,72970,42040,65701,58232,69237,66156,63324,63619,82253,62414,65515,61091
2020/3/6,124764,44105,131514,67667,0,57635,54581,132041,114968,0,67215,118636,71994,47016,102522,110342,70578,75336,46859,93612,102562,101176,97704,96680,94106,0,91381,0,89738,87518,52688,84095,45668,43031,78831,79194,75216,76300,75318,45345,65058,59473,71677,66699,65816,66116,83006,64354,66169,60108
2020/3/11,120777,38217,128264,60231,0,49177,45535,126046,109762,0,64575,113037,68749,44063,99544,107415,64164,72621,42313,88728,96042,98691,93400,91928,87116,0,85736,0,85456,84063,48482,77378,41262,38317,73162,75250,69867,70400,69065,40612,61723,55149,67079,64308,60419,59850,78590,56964,62677,57458
2020/3/16,120724,40558,127368,59500,0,49846,47257,127502,109867,0,69799,114127,72288,41179,100776,107137,64442,77203,42516,86638,96022,95688,94362,93901,89896,0,83962,0,83824,83298,47140,78560,42244,36721,71287,74282,68982,71254,70957,37934,60928,52120,67271,63237,60534,60941,78027,57396,63926,55447
2020/3/21,117092,37033,126557,58163,0,47555,46747,124548,109769,0,73421,112325,75478,42254,100250,107950,62392,77098,42114,83701,96415,96056,92792,92415,85891,0,84936,0,83579,82700,46638,77813,38745,36680,71606,73551,71724,70375,70801,36958,60441,50595,66637,60911,61285,62548,76993,55386,62324,53857
2020/3/26,127730,48166,134707,66561,0,57796,55454,135977,116420,0,82538,122369,87203,49398,108764,115232,68417,88636,51666,94162,104113,106852,101246,102263,97761,0,92260,0,93211,89678,54121,86106,48543,46102,79626,81170,79956,79333,80332,44006,70868,59749,73181,69659,67600,68007,86031,61648,69556,65793
2020/4/1,119966,41000,128667,57801,13637,53685,52025,129763,113491,0,82199,116907,82818,45780,105482,111549,64075,85274,45641,89068,98247,101314,93831,96596,94158,0,89002,0,88436,86532,49697,82749,45642,41651,76538,76004,74622,72907,74631,42413,65289,50587,67412,65125,63393,63825,78212,56372,64327,58615
2020/4/6,120202,38452,128213,55832,11222,53667,49918,127629,111202,0,81474,115623,81175,42277,102356,107112,62616,84851,41737,85272,95388,98815,93087,95127,90341,0,89337,0,88097,84947,49225,78821,42615,37721,72317,75294,70469,72216,70897,39896,63764,47534,67594,61602,57309,63182,77349,53364,60038,56962
2020/4/11,121808,42085,126992,55789,9921,60614,51061,130508,108842,0,87315,116024,89845,44759,104826,106736,62916,89562,42744,87761,98306,100035,96392,94676,90115,0,87119,0,85243,84248,55503,79743,43361,41472,72921,74631,71636,74416,71948,39456,61944,48012,67806,64121,61990,62611,80063,55624,64085,56226
2020/4/16,126403,51836,136515,60024,22102,73062,54860,138839,116035,0,97601,121786,97564,55310,113597,114017,70152,99209,52459,96110,105577,105963,101488,101125,101193,0,93521,0,92180,94963,63207,88474,50450,46671,84949,85359,77847,81761,81780,48053,73360,54030,78848,73271,69963,73946,88820,58817,73772,64021
2020/4/21,118374,43463,131330,51937,11850,72144,50319,128761,110993,0,90548,116007,92488,46965,106615,109132,62666,95654,45580,86136,100431,101978,98583,97877,92085,0,90377,0,86943,85699,60701,80483,47463,40844,73979,75439,71706,72150,72689,39209,63086,48225,71578,66277,63677,64155,78702,54500,65309,58880
2020/4/26,123561,42157,134870,53947,15857,82095,52745,130087,106467,0,92274,117364,98356,48786,106597,113159,63991,95055,51517,84487,103284,102856,100047,97605,90861,0,88992,0,90733,85622,63585,81687,52875,41996,75072,77131,78602,75883,77779,41025,65144,47517,72753,65975,67501,68582,81689,56793,68535,61280
2020/5/1,125194,55433,136261,60465,28385,96791,63550,143732,116792,0,111220,130410,104487,61061,114432,125012,67071,106040,60346,96955,108331,113093,104749,106704,105236,0,101175,0,97783,93230,76671,89501,55745,50456,86012,90706,80259,87528,87114,55340,72064,60190,81881,72220,69677,72003,88098,63936,75692,68010
2020/5/6,125070,54014,142653,61717,28885,101979,59510,139286,114709,0,105102,125542,108539,56110,117052,117937,71988,106475,52407,95555,111811,111300,110050,104659,99099,0,97429,0,95420,94812,80460,89488,56697,53433,89585,86815,86041,83830,80346,49555,71819,55076,78744,72808,70743,75641,87470,58885,75499,66609
2020/5/11,119613,50313,134872,59574,21568,101952,59265,137876,117658,0,106794,125925,105331,55319,116401,116685,66628,105188,51206,93025,106729,107475,107101,100757,97307,0,91620,0,90349,86852,80631,86561,56468,57488,79946,80528,78822,75943,84128,45192,66952,51720,77305,71751,72770,71042,89288,59479,67919,64675
2020/5/16,129101,58234,138436,60050,27481,107479,63418,145596,118889,0,111978,128536,111151,61874,118194,119193,74438,109072,63503,96977,111625,113113,107191,107131,102086,0,102207,0,101780,97858,84690,97321,64186,57413,93258,88318,90819,87027,84514,55779,74599,56289,80486,75075,72836,73775,94005,66393,78463,72436
2020/5/21,128830,51062,143672,59013,28286,118606,77899,142363,119096,0,113976,129944,119687,58396,121550,123062,66237,110039,62414,97316,114457,116754,106008,112462,106242,0,99321,0,100137,93151,85044,89652,64698,57172,84697,86281,83071,89011,83048,53702,73157,58796,81388,76356,75316,80505,90445,63735,77217,69259
2020/5/26,124853,53385,137664,62564,25915,115580,88006,144969,116049,0,110719,128435,115472,58494,113353,119968,68157,113882,53126,87750,109874,112421,103259,104000,103610,0,102199,0,92657,95571,85345,95111,60133,54973,85732,83578,79693,85305,87702,47868,71775,48585,82098,78775,69103,77825,89499,59298,70972,63299
2020/6/1,123990,57633,142331,71672,41245,120055,110832,143731,114092,0,123129,130413,115328,61869,121006,126160,76271,114521,64660,89996,116106,116326,110488,116285,102704,0,109096,0,107818,103258,96703,95010,72275,64286,91811,97918,85567,87937,86456,55238,76656,62446,86317,82553,81786,78969,99148,65600,84798,78317
2020/6/6,125840,59682,141424,71744,37038,124042,119523,144750,120864,0,118031,127034,118000,56033,123553,129832,72401,119414,58045,98274,121054,113056,112864,106621,107860,0,101201,0,100073,93939,96418,94097,70400,71004,92200,90003,84779,90756,92168,52417,74892,55604,84212,82892,71973,84181,93747,58966,79216,75817
2020/6/11,131946,68394,147641,91406,50858,129781,138725,149007,116069,0,128819,134303,125601,60987,131565,124349,72474,119892,59817,99560,123429,116791,121524,120516,106429,0,106430,0,109025,101774,102882,96358,75298,74695,87995,101442,91176,95197,92546,59532,78460,60352,85814,87097,86599,84088,101699,68070,80399,76034
2020/6/16,121870,60433,142077,87908,46117,130086,135259,148983,119262,0,122566,129893,119879,57764,125581,124962,65016,118611,62803,91379,115452,120050,108175,112461,110538,0,104053,0,101651,102301,95317,97500,68939,71399,87033,92568,92738,92310,87942,58520,75437,56978,86715,78471,76195,75303,99165,63432,83965,71064
2020/6/21,127025,62613,145501,107184,48916,128937,142384,142800,116599,0,126468,139847,125055,66191,120863,122699,66650,118942,57685,89891,121996,116249,119151,108997,104116,0,102290,0,99302,98308,96878,103540,77214,73523,94241,91385,95083,91142,90941,52957,79210,60055,91005,81921,78100,80505,101971,68255,77621,72035
2020/6/26,121269,60497,150771,113309,52887,140405,146883,150067,113830,0,127098,134099,122244,60236,125191,131707,70572,118790,65209,88247,120496,117699,115518,118548,116777,0,103775,0,110919,96902,101013,101259,80465,71754,93050,99996,95575,98217,88323,64449,85469,61550,82166,80558,80958,83606,97661,67099,82594,71263
2020/7/1,126820,65886,140331,117570,53524,140183,149860,151982,114244,0,123812,138377,130373,65929,128438,131215,75138,126394,62300,90131,122529,116095,115808,119570,106757,0,103377,0,102910,105940,98766,103540,77150,71584,89143,94647,94053,88420,91239,56377,82232,59434,84900,87160,74322,88363,94899,67326,88092,71350
2020/7/6,122465,64615,144053,126513,56512,138327,159170,147108,111145,0,131325,135981,125259,68741,127140,132406,71675,125508,64146,95814,124896,121608,121061,115609,108112,0,113444,0,108969,97763,101721,98974,87680,75832,92479,99705,94180,88665,97346,63879,82213,55623,85143,85971,79545,84102,101523,71022,92360,73614
2020/7/11,118784,58930,150326,132612,53295,136889,152393,154626,115097,0,126904,135107,126509,64574,133954,124416,66646,127634,62286,89040,123109,116930,117531,112807,107035,0,105978,0,105389,96396,103930,96603,81931,76971,80466,89328,88555,87605,93605,57019,81169,59638,89539,79656,72902,84775,96282,61696,80681,69957
2020/7/16,126024,62569,146787,139097,59465,143951,151803,147311,108263,0,137979,141243,127233,71252,124639,127989,76682,120997,63027,88016,124747,116206,119966,120343,118030,0,107279,0,109067,96937,108449,104944,89047,75975,82117,90250,92798,92116,90512,56344,83841,55624,89410,81371,81427,80044,98355,63953,84618,72528
2020/7/21,119862,57171,149773,142772,62454,141014,162478,154612,115167,0,136759,139322,129364,61424,130016,127089,70411,130572,64489,87479,123697,122206,114416,112261,119596,0,113151,0,113977,98430,105919,100667,88028,84761,78368,97411,89544,94087,99455,65044,89871,65788,89485,90183,77063,80754,107822,69234,86578,77456
2020/7/26,118610,58210,142942,141369,60118,144654,151201,153061,108340,0,129562,137806,130451,69405,130292,125795,73287,125492,70653,90506,116995,124721,116703,117558,111216,0,110890,0,113368,99785,101974,94979,92885,84085,76162,90353,88472,92821,90082,61261,84131,64316,91139,90407,77016,89965,102214,69707,85488,73942
2020/8/1,115564,63888,150229,144201,67065,143725,164454,153739,111916,0,133160,134596,139544,61309,135405,131387,67410,129849,72798,88590,127355,119713,122105,113174,111595,0,104433,0,109460,104747,108473,108063,91043,86177,80496,95942,89243,101336,94717,57487,82734,59704,96558,88138,83315,86400,106531,64961,84478,73325
2020/8/6,117024,70591,144715,154788,76789,149515,155729,157568,118249,0,140715,139663,135930,71397,127194,132020,78845,133765,66925,90185,131442,114981,126224,121024,112930,0,106507,0,114902,104482,104585,107933,89788,82452,76751,89065,97401,98909,93431,58577,89792,66154,99085,95027,82842,83372,104903,69316,89191,77673
2020/8/11,115103,75776,152745,158360,73406,144513,165418,153195,113893,0,136955,142893,135774,73279,137567,135833,76886,125762,69407,92589,129509,119915,115383,118031,122864,0,113700,0,119191,103159,113476,99854,97552,94214,82685,88700,93209,95562,102929,73799,94975,69945,88804,86419,82968,93624,111726,69432,95964,76393
2020/8/16,103747,67840,158762,152409,73925,141477,157966,159541,113921,0,134671,140323,136883,66758,137797,130150,81696,123590,67678,91910,119849,124290,127387,127484,124640,0,109410,0,106944,111370,106848,100370,87790,89697,80789,92068,95067,96256,91096,71202,88839,63155,95374,93352,85320,87769,106282,66393,89782,80020
2020/8/21,114291,78537,154798,164283,75275,154761,162744,156872,116128,0,134932,146871,134988,68470,129147,135557,75395,129066,81421,91766,127862,114998,116471,116445,114833,0,108800,0,116837,99498,107223,103417,99133,90249,77278,89438,98434,103045,102395,70572,96504,64602,101836,95463,84474,90698,108729,66537,92737,80181
2020/8/26,102430,71360,160578,160411,92744,155048,170756,156000,111500,0,143027,150638,136506,73015,136877,135578,82484,128964,78705,90761,123416,117444,125751,116000,121550,0,117019,0,122060,102292,114133,102085,97306,100896,83230,89456,104049,99951,100098,62948,93423,73745,95561,97375,84882,97424,118772,74317,95678,78545
2020/9/1,98970,68561,147935,163864,83789,152797,163942,149947,112182,0,140877,147752,136100,76666,140102,128793,68164,125797,69164,82581,127065,119448,121496,112353,121027,0,110579,0,106395,99139,113088,107555,96937,97254,80740,81242,101372,102976,96892,65840,92442,63134,87828,88899,80335,86877,106428,78058,83389,84233
2020/9/6,100094,70517,140692,155010,78819,143256,161116,147774,108062,0,134380,140352,129175,73340,129689,131807,72164,130762,73110,80915,122344,103216,110753,108269,120338,0,108420,0,104407,95728,107538,94316,89305,83813,64850,76121,97142,99272,92414,66063,84579,62123,95919,87172,75428,90134,105468,64313,88700,79482
2020/9/11,94522,70312,143840,160278,86429,142890,154704,153899,97472,0,138913,140594,132414,66211,124743,128422,65851,123054,70771,78943,114987,104683,119558,107463,106100,0,110323,0,101903,95129,104143,98117,89671,84476,70788,80676,94723,93692,90943,55072,83905,56302,88441,81703,71613,84700,96847,61736,80325,72610
2020/9/16,96067,77487,144115,149838,86042,146074,153896,145920,90491,0,129478,138474,127108,64898,132503,124694,70830,122042,75983,79166,117819,93018,116026,107669,108301,0,111420,0,103783,92784,105328,100501,86011,87592,61330,76783,94683,92225,87240,55476,87172,59822,87929,80681,75959,78409,94019,67365,87598,66415
